Unique ID,Entered via,Department,Topic,Entered date
1150,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/24/14
1151,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/18/14
1152,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/25/14
1153,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/16/14
1154,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/29/14
1155,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/25/14
1156,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/30/14
1157,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/17/14
1158,Web,Community Vitality,Broken Parking Meter or Pay Station,03/08/14
1159,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/30/14
1160,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/30/14
1161,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/05/14
1162,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/19/14
1163,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/02/14
1164,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/10/14
1165,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/28/14
1166,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1167,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/07/14
1168,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/02/14
1169,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/19/14
1170,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/12/14
1171,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/09/14
1172,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/28/14
1173,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/10/14
1174,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/05/14
1175,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/25/14
1176,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/19/14
1177,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/06/14
1178,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/16/14
1179,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/31/14
1180,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/11/14
1181,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/15/14
1182,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/08/14
1183,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/21/14
1184,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/08/14
1185,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/18/14
1186,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/02/14
1187,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/13/14
1188,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/16/14
1189,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/09/14
1190,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/25/14
1191,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/13/14
1192,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/26/14
1193,Web,Community Vitality,Broken Parking Meter or Pay Station,02/07/14
1194,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/07/14
1195,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/18/14
1196,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/22/14
1197,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/27/14
1198,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/16/14
1199,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/03/14
1200,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/09/14
1201,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/19/14
1202,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/02/14
1203,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/31/14
1204,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/21/14
1205,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/09/14
1206,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/11/14
1207,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/24/14
1208,Web,Community Vitality,Broken Parking Meter or Pay Station,02/12/14
1209,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/13/14
1210,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/31/14
1211,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/24/14
1212,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/13/14
1213,Web,Community Vitality,Broken Parking Meter or Pay Station,11/26/14
1214,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/11/14
1215,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/27/14
1216,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/15/14
1217,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/07/14
1218,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/29/14
1219,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/27/14
1220,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1221,Web,Community Vitality,Broken Parking Meter or Pay Station,12/02/14
1222,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/16/14
1223,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/03/14
1224,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/22/14
1225,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/03/14
1226,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/10/14
1227,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1228,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/21/14
1229,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/04/14
1230,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/29/14
1231,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/06/14
1232,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/09/14
1233,iPhone,Community Vitality,Broken Parking Meter or Pay Station,12/30/14
1234,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/24/14
1235,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/04/14
1236,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/22/14
1237,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/11/14
1238,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/31/14
1239,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/28/14
1240,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/07/14
1241,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/01/14
1242,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/07/14
1243,Web,Community Vitality,Broken Parking Meter or Pay Station,05/14/14
1244,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/14/14
1245,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/22/14
1246,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/03/14
1247,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/30/14
1248,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/12/14
1249,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/15/14
1250,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/13/14
1251,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/17/14
1252,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/24/14
1253,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/12/14
1254,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1255,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/27/14
1256,Web,Community Vitality,Broken Parking Meter or Pay Station,11/08/14
1257,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/19/14
1258,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/18/14
1259,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/20/14
1260,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/30/14
1261,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/18/14
1262,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/04/14
1263,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/04/14
1264,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/29/14
1265,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/25/14
1266,Web,Community Vitality,Broken Parking Meter or Pay Station,07/07/14
1267,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/24/14
1268,iPhone,Community Vitality,Broken Parking Meter or Pay Station,01/04/14
1269,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/31/14
1270,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/21/14
1271,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/11/14
1272,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/01/14
1273,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/06/14
1274,Web,Community Vitality,Broken Parking Meter or Pay Station,04/25/14
1275,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/23/14
1276,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/08/14
1277,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/14/14
1278,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/02/14
1279,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/12/14
1280,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/27/14
1281,Web,Community Vitality,Broken Parking Meter or Pay Station,09/10/14
1282,Web,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1283,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/14/14
1284,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/10/14
1285,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/08/14
1286,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/12/14
1287,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/08/14
1288,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/15/14
1289,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/20/14
1290,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/11/14
1291,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/15/14
1292,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/08/14
1293,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/19/14
1294,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/25/14
1295,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/17/14
1296,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/23/14
1297,iPhone,Community Vitality,Broken Parking Meter or Pay Station,06/04/14
1298,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/10/14
1299,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/20/14
1300,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/17/14
1301,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/18/14
1302,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/23/14
1303,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/02/14
1304,Web,Community Vitality,Broken Parking Meter or Pay Station,06/10/14
1305,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/14/14
1306,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/21/14
1307,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/25/14
1308,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/28/14
1309,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/27/14
1310,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/02/14
1311,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/15/14
1312,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/28/14
1313,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/24/14
1314,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/30/14
1315,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/04/14
1316,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/03/14
1317,Web,Community Vitality,Broken Parking Meter or Pay Station,06/16/14
1318,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/18/14
1319,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/29/14
1320,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/25/14
1321,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/05/14
1322,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/08/14
1323,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/21/14
1324,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/02/14
1325,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/09/14
1326,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/11/14
1327,Web,Community Vitality,Broken Parking Meter or Pay Station,04/30/14
1328,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/14/14
1329,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/24/14
1330,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/03/14
1331,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/11/14
1332,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/15/14
1333,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/16/14
1334,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/09/14
1335,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/04/14
1336,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/18/14
1337,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/23/14
1338,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/12/14
1339,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/24/14
1340,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/18/14
1341,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/28/14
1342,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/16/14
1343,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/29/14
1344,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/25/14
1345,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/30/14
1346,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/17/14
1347,Web,Community Vitality,Broken Parking Meter or Pay Station,03/08/14
1348,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/01/14
1349,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/30/14
1350,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/05/14
1351,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/20/14
1352,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/05/14
1353,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/28/14
1354,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/11/14
1355,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/10/14
1356,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/28/14
1357,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1358,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/07/14
1359,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/02/14
1360,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/19/14
1361,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/12/14
1362,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/09/14
1363,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/28/14
1364,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/10/14
1365,Web,Community Vitality,Broken Parking Meter or Pay Station,02/11/14
1366,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/05/14
1367,Web,Community Vitality,Broken Parking Meter or Pay Station,03/13/14
1368,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/25/14
1369,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/19/14
1370,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/06/14
1371,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/16/14
1372,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/01/14
1373,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/11/14
1374,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/15/14
1375,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/08/14
1376,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/24/14
1377,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/08/14
1378,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/18/14
1379,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/07/14
1380,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/13/14
1381,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/16/14
1382,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/09/14
1383,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1384,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/13/14
1385,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/29/14
1386,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/07/14
1387,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/18/14
1388,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/29/14
1389,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/27/14
1390,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/16/14
1391,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/03/14
1392,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/09/14
1393,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/20/14
1394,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/02/14
1395,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/31/14
1396,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/21/14
1397,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/09/14
1398,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/11/14
1399,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/26/14
1400,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/13/14
1401,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/31/14
1402,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/24/14
1403,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/13/14
1404,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/14/14
1405,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/28/14
1406,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/17/14
1407,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/07/14
1408,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/29/14
1409,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/27/14
1410,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1411,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/18/14
1412,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/04/14
1413,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/22/14
1414,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/03/14
1415,Web,Community Vitality,Broken Parking Meter or Pay Station,11/05/14
1416,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/29/14
1417,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/14/14
1418,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1419,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/21/14
1420,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/04/14
1421,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/29/14
1422,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/06/14
1423,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/21/14
1424,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/24/14
1425,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/04/14
1426,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/11/14
1427,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/31/14
1428,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/28/14
1429,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/07/14
1430,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/03/14
1431,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/08/14
1432,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/14/14
1433,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/22/14
1434,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/03/14
1435,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/30/14
1436,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/14/14
1437,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/16/14
1438,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/13/14
1439,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/18/14
1440,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/28/14
1441,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/12/14
1442,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/01/14
1443,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/27/14
1444,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/22/14
1445,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/18/14
1446,Web,Community Vitality,Broken Parking Meter or Pay Station,07/18/14
1447,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/21/14
1448,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/30/14
1449,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/19/14
1450,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/06/14
1451,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/05/14
1452,Phone,Community Vitality,Broken Parking Meter or Pay Station,12/29/14
1453,Phone,Community Vitality,Broken Parking Meter or Pay Station,08/25/14
1454,Web,Community Vitality,Broken Parking Meter or Pay Station,07/31/14
1455,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1456,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/31/14
1457,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/20/14
1458,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/05/14
1459,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/01/14
1460,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/06/14
1461,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/24/14
1462,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/09/14
1463,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/16/14
1464,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/02/14
1465,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/12/14
1466,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/27/14
1467,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/14/14
1468,Phone,Community Vitality,Broken Parking Meter or Pay Station,02/18/14
1469,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/08/14
1470,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/13/14
1471,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/08/14
1472,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/16/14
1473,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/20/14
1474,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/11/14
1475,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/22/14
1476,Web,Community Vitality,Broken Parking Meter or Pay Station,12/09/14
1477,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/09/14
1478,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/19/14
1479,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/28/14
1480,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/17/14
1481,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/23/14
1482,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/10/14
1483,Web,Community Vitality,Broken Parking Meter or Pay Station,04/04/14
1484,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/20/14
1485,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/20/14
1486,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/18/14
1487,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/23/14
1488,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/02/14
1489,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/14/14
1490,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/22/14
1491,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/02/14
1492,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/28/14
1493,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/27/14
1494,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/02/14
1495,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/15/14
1496,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/28/14
1497,Phone,Community Vitality,Broken Parking Meter or Pay Station,10/27/14
1498,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/30/14
1499,Web,Community Vitality,Broken Parking Meter or Pay Station,04/08/14
1500,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/04/14
1501,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/03/14
1502,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/18/14
1503,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/29/14
1504,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/25/14
1505,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/05/14
1506,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/08/14
1507,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/21/14
1508,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/02/14
1509,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/09/14
1510,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/14/14
1511,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/15/14
1512,Phone,Community Vitality,Broken Parking Meter or Pay Station,07/24/14
1513,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/03/14
1514,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/11/14
1515,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/16/14
1516,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/17/14
1517,Web,Community Vitality,Broken Parking Meter or Pay Station,07/01/14
1518,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/10/14
1519,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/23/14
1520,Phone,Community Vitality,Broken Parking Meter or Pay Station,09/04/14
1521,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/18/14
1522,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/23/14
1523,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/12/14
1524,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/25/14
1525,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/18/14
1526,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/28/14
1527,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/16/14
1528,Phone,Community Vitality,Broken Parking Meter or Pay Station,04/29/14
1529,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/26/14
1530,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/01/14
1531,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/17/14
1532,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/01/14
1533,Phone,Community Vitality,Broken Parking Meter or Pay Station,06/30/14
1534,Phone,Community Vitality,Broken Parking Meter or Pay Station,05/05/14
1535,Phone,Community Vitality,Broken Parking Meter or Pay Station,03/26/14
1536,Phone,Community Vitality,Broken Parking Meter or Pay Station,01/31/14
1537,Phone,Community Vitality,Broken Parking Meter or Pay Station,11/28/14
